doc_id,afinn_score,bing_score,kaggle_score,loghran_score,nrc_score
4046,-0.991150442,0.018867925,-5,-0.373737374,0.281045752
4047,-0.725177305,0.042253521,2.368493151,-0.381604697,0.239716312
4058,-0.684210526,-0.030927835,2.5,-0.423728814,0.25
4074,-1.022421525,-0.26006192,-1.511538462,-0.691304348,-0.088888889
4079,-0.819221968,0.034379671,1.981818182,-0.432911392,0.270718232
4087,-0.438485804,0.036053131,2.273333333,-0.381443299,0.194736842
4100,-0.358695652,0.178947368,4,-0.538461538,0.333333333
4102,-1.142857143,-0.142857143,-1.7,-0.333333333,0.3
4104,-0.285714286,0.150326797,1.775,-0.482758621,0.208053691
4107,-0.527363184,0.090909091,0.47826087,-0.502824859,0.272727273
4121,-1.073529412,-0.227642276,0.280952381,-0.608200456,-0.036190476
4129,-0.727272727,0.166051661,3.42,-0.424460432,0.254237288
4174,-0.867256637,-0.04516129,-2.766666667,-0.445544554,0.161764706
4175,-0.87283237,-0.042857143,1.866666667,-0.49112426,0.172727273
4176,-0.681818182,-0.069767442,3.35,-0.5,0.166666667
4177,-0.86407767,-0.0525,1.027083333,-0.598086124,0.042307692
4182,-0.666666667,-0.043478261,NaN,-0.615384615,0.172413793
4191,-0.858695652,-0.082568807,2.157142857,-0.463414634,0.175438596
4196,-0.661417323,-0.045751634,5,-0.496183206,0.142857143
4249,-0.606945541,-0.005266238,2.944,-0.38330494,0.223559215
4251,-0.682926829,-0.008849558,0.188888889,-0.573333333,0.177358491
4257,-1.141176471,-0.243697479,1.7,-0.590361446,0.074074074
4270,-1.038095238,-0.121621622,3.3,-0.428571429,0.253968254
4276,-0.983642312,-0.132481506,-1.901351351,-0.554535017,0.031539889
4285,-0.914634146,0.018181818,2.75,-0.341463415,0.310344828
4313,-0.740740741,0.088888889,3.883333333,-0.1875,0.357142857
4317,-0.927330174,-0.111111111,1.802083333,-0.454855196,0.152201258
4318,-0.872,-0.168674699,-1.705555556,-0.653179191,0.081632653
4346,-0.95,-0.095890411,1.518181818,-0.459854015,-0.020979021
4350,-0.961424332,-0.128205128,-0.210526316,-0.512658228,0.108247423
4351,-1.293706294,-0.271966527,-1.545238095,-0.649635036,-0.126373626
4353,-0.564327485,0.134575569,3.467391304,-0.361823362,0.25210084
4357,-0.920608108,-0.112554113,1.795652174,-0.536729858,0.093629756
4411,-1.143564356,-0.25203252,-1.7625,-0.544973545,0.068376068
4413,-1.066363636,-0.18393923,1.253211009,-0.572533849,0.067494182
4429,-0.835820896,-0.047619048,3.01,-0.26984127,0.247058824
4454,-0.941838649,-0.13464991,1.235135135,-0.485346676,0.1563147
4461,-1.030075188,-0.139817629,-2.645714286,-0.449579832,0.110481586
4466,-0.3875,0.234899329,4.444444444,-0.572815534,0.272727273
4469,-0.8359375,-0.087719298,1.233333333,-0.523809524,0.15
4472,-0.969101124,-0.089494163,-1.778571429,-0.480597015,0.173160173
4486,-0.769406393,-0.142857143,3.018918919,-0.40990991,0.15498155
4521,-0.559006211,0.027956989,0.416666667,-0.445692884,0.230337079
4530,-0.854734112,-0.153384747,0.527083333,-0.541899441,0.115660184
4531,-0.992647059,-0.099041534,4.32,-0.347826087,0.224719101
4539,-0.767605634,0.049676026,3.5,-0.491166078,0.231707317
4567,-0.666666667,0.143617021,2.796428571,-0.372972973,0.237288136
4568,-0.92,-0.042016807,3.68,-0.434343434,0.155555556
4570,-0.866438356,-0.128078818,0.17,-0.441269841,0.147959184
4577,1.333333333,-0.285714286,-1.7,0.555555556,0.6
4594,-0.874651811,-0.032882012,2.805882353,-0.470752089,0.207392197
4602,-0.66442953,-0.166666667,3.3375,-0.605633803,0.153846154
4603,-0.543209877,0.139534884,3.35,-0.656565657,0.274509804
4613,-0.821981424,0.020948181,0.575,-0.416949153,0.219114219
4616,-1.243523316,-0.270560191,-1.7125,-0.585321101,-0.004329004
4622,-0.9,-0.107569721,0.252941176,-0.409836066,0.184
4623,-0.768817204,0.020979021,3.114285714,-0.443850267,0.254237288
4635,-0.82781457,-0.058823529,-1.32,-0.594936709,0.227722772
4639,-0.758354756,-0.052845528,-1.0875,-0.509333333,0.186440678
4641,-0.6875,0.046875,3.24,-0.580246914,0.274193548
4649,-0.844202899,0.005434783,0.2375,-0.424460432,0.217391304
4661,-0.711864407,0.123809524,3.55,-0.416666667,0.417721519
4676,-0.86381323,-0.028409091,3.5,-0.394957983,0.265306122
4680,-0.944903581,-0.150442478,-2.34375,-0.425,0.18609407
4683,-1.121546961,-0.11965812,-2.95862069,-0.561797753,0.118181818
4690,-0.362318841,-0.049429658,-2.614285714,-0.573333333,0.116883117
4720,-0.705047319,0.036637931,2.742857143,-0.429071804,0.210457516
4723,-0.780487805,0.069767442,NaN,-0.493670886,0.247863248
4733,-0.851327434,-0.037372593,-0.5,-0.514184397,0.190651907
