country,date,avg_tone
KHM,2016-11-23,-7.71759093
KHM,2017-01-09,0.347222222
KHM,2017-01-17,3.957783641
KHM,2017-01-18,2.719907407
KHM,2017-01-23,-2.211690363
KHM,2017-02-08,0.347222222
KHM,2017-02-09,-2.078703414
KHM,2017-02-14,-2.787275171
KHM,2017-02-21,5.516844528
KHM,2017-03-02,-9.308510638
KHM,2017-03-08,-3.958333333
KHM,2017-03-15,-2.515603573
KHM,2017-03-17,-0.113895216
KHM,2017-03-18,-3.415559772
KHM,2017-03-19,-3.051653018
KHM,2017-03-20,-6.432748538
KHM,2017-03-22,-3.935599284
KHM,2017-03-29,0.428724544
KHM,2017-03-30,-4.371584699
KHM,2017-04-14,-3.993855607
KHM,2017-04-17,-4.408817635
KHM,2017-04-18,-1.809210526
KHM,2017-04-23,-2.383927198
KHM,2017-04-30,-1.145374449
KHM,2017-05-03,-3.571428571
KHM,2017-05-10,-10.58282209
KHM,2017-05-12,0.303951368
KHM,2017-05-16,-1.015228426
KHM,2017-05-26,-3.51826793
KHM,2017-07-10,-1.375404531
KHM,2017-07-11,-2.941176471
KHM,2017-08-10,-1.94392273
KHM,2017-08-11,-1.712328767
KHM,2017-09-04,-1.251251251
KHM,2017-09-11,-6.106870229
KHM,2017-09-12,-4.357782941
KHM,2017-09-13,-3.592814371
KHM,2017-09-14,-2.679528403
KHM,2017-09-15,-0.992779783
KHM,2017-09-17,-7.600950119
KHM,2017-09-28,-2.259887006
KHM,2017-10-02,-3.430079156
KHM,2017-10-03,-4.154302671
KHM,2017-10-04,-1.805054152
KHM,2017-10-06,2.153552639
KHM,2017-10-10,-3.681788297
KHM,2017-10-22,-3.100125681
KHM,2017-11-07,-2.147330749
KHM,2017-11-12,-5.305305305
KHM,2017-11-16,-0.836550837
KHM,2017-11-24,0.114942529
KHM,2017-11-29,-3.172205438
KHM,2017-12-07,-1.612903226
KHM,2017-12-18,-3.182640145
KHM,2018-01-23,-4.104477612
KHM,2018-02-12,-1.005811712
KHM,2018-02-13,0.407473663
KHM,2018-02-21,1.796407186
KHM,2018-02-26,-4.934687954
KGZ,2015-03-17,-5.781584582
KGZ,2015-05-29,5.803571429
KGZ,2015-06-19,3.125
KGZ,2016-01-21,-1.381005681
KGZ,2016-02-25,-2.066772655
KGZ,2016-06-02,0
KGZ,2016-06-22,-1.354401806
KGZ,2016-09-20,-2.53164557
KGZ,2017-09-09,-3.424657534
KGZ,2017-09-21,-1.123595506
KGZ,2017-11-26,3.787878788
KEN,2015-04-24,-3.141361257
KEN,2015-05-18,-3.8585209
KEN,2015-05-29,1.384083045
KEN,2015-06-15,-0.536552649
KEN,2015-08-23,-0.801134124
KEN,2015-09-26,-1.041666667
KEN,2015-10-14,1.249610713
KEN,2015-10-15,0.584795322
KEN,2016-03-10,-9.917355372
KEN,2016-03-13,-5.970149254
KEN,2016-05-06,-5.483430133
KEN,2016-05-11,-1.772616137
KEN,2016-05-12,-1.670951157
KEN,2016-05-16,-1.670951157
KEN,2016-05-31,-1.706836261
KEN,2016-06-01,-0.34928097
KEN,2016-06-02,1.179052604
KEN,2016-06-05,-4.514672686
KEN,2016-06-16,-6.857142857
KEN,2016-07-15,-4.46685879
KEN,2016-08-03,-4.842105263
KEN,2016-09-05,-3.333333333
KEN,2016-11-15,-9.285714286
KEN,2016-12-18,2.038216561
KEN,2017-01-20,-1.131541726
KEN,2017-02-03,-1.006711409
KEN,2017-03-01,-1.320132013
KEN,2017-03-05,-3.663500678
KEN,2017-03-10,0.283286119
KEN,2017-04-25,-2.351738241
KEN,2017-05-03,-3.887688985
KEN,2017-06-20,-6.172839506
KEN,2017-08-07,-2.91750503
KEN,2017-08-12,-14.95327103
KEN,2017-08-31,-2.570093458
KEN,2017-09-05,-5.333333333
KAZ,2015-04-13,0.330033003
KAZ,2015-05-20,3.472222222
KAZ,2015-09-28,1.367989056
KAZ,2015-11-10,2.842809365
KAZ,2016-01-06,-1.310194769
KAZ,2016-01-07,-1.97044335
KAZ,2016-01-25,-2.916666667
KAZ,2016-04-02,-2.97029703
KAZ,2016-04-03,-2.830188679
KAZ,2016-04-05,0.862068966
KAZ,2016-05-02,-0.787401575
KAZ,2016-06-24,0.693240901
KAZ,2016-07-19,-2.010050251
KAZ,2016-07-26,1.528013582
KAZ,2016-08-25,2.542372881
KAZ,2016-08-27,1.117318436
KAZ,2016-08-28,2
KAZ,2016-08-29,0.510204082
KAZ,2016-09-10,-6.643071809
KAZ,2016-09-11,-2.492211838
KAZ,2016-11-09,0.5442117
KAZ,2016-11-10,-2.85596323
KAZ,2016-12-28,-0.510204082
KAZ,2017-02-12,-4.245513599
KAZ,2017-02-13,-4.177802214
KAZ,2017-03-07,-4.166666667
KAZ,2017-03-10,-2.330278417
KAZ,2017-03-12,-1.706484642
KAZ,2017-04-19,-1.636469901
KAZ,2017-04-28,-2.361673414
KAZ,2017-05-22,-3.423421853
KAZ,2017-06-09,0
KAZ,2017-06-24,-1.806451613
KAZ,2017-07-31,-2.294999085
KAZ,2017-08-01,-5.871033063
KAZ,2017-08-10,-4.329004329
KAZ,2017-08-17,-2.703793382
KAZ,2017-08-18,-3.831417625
KAZ,2017-08-26,-0.444664032
KAZ,2017-08-28,-0.615384615
KAZ,2017-08-31,-3.099173554
KAZ,2017-09-04,-2.537938252
KAZ,2017-09-05,-0.819672131
KAZ,2017-09-07,-1.438848921
KAZ,2017-09-12,-2.838978085
KAZ,2017-09-13,-2.817214711
KAZ,2017-09-15,-4.75708502
KAZ,2017-09-16,-4.75708502
KAZ,2017-11-19,1.544401544
KAZ,2017-11-20,1.544401544
KAZ,2017-11-29,-1.941747573
KAZ,2017-12-01,-3.544776119
KAZ,2017-12-18,3.416856492
KAZ,2017-12-23,-2.194159432
KAZ,2018-01-10,2.659574468
KAZ,2018-01-16,0.826446281
KAZ,2018-01-17,-0.318406978
KAZ,2018-01-18,-0.592946644
KAZ,2018-01-19,-0.528066604
KAZ,2018-01-20,3.888888889
KAZ,2018-01-22,2.666666667
JPN,2015-01-06,-0.997760754
JPN,2015-01-07,-2.191456365
JPN,2015-01-13,-3.617021277
JPN,2015-02-02,-3.80952381
JPN,2015-02-05,-0.943396226
JPN,2015-02-20,-2.813798799
JPN,2015-02-21,-0.862068966
JPN,2015-02-22,1.724137931
JPN,2015-02-23,-0.96861651
JPN,2015-02-24,-3.987138264
JPN,2015-02-25,-1.519344204
JPN,2015-02-26,-1.662729374
JPN,2015-02-27,-5.337042295
JPN,2015-02-28,-7.654761905
JPN,2015-03-01,-4.437566822
JPN,2015-03-02,-5.06483666
JPN,2015-03-03,-3.681143104
JPN,2015-03-04,-7.659397548
JPN,2015-03-05,-4.386707772
JPN,2015-03-06,-0.920295415
JPN,2015-03-07,-3.801129379
JPN,2015-03-08,-1.562410032
JPN,2015-03-09,-4.568838299
JPN,2015-03-10,-2.560269879
JPN,2015-03-11,-3.51077958
JPN,2015-03-12,-2.648787848
JPN,2015-03-13,-2.089091998
JPN,2015-03-14,0.37593985
JPN,2015-03-15,-2.79892174
JPN,2015-03-16,-4.494574022
JPN,2015-03-17,-6.416117175
JPN,2015-03-18,-2.368035191
JPN,2015-03-19,-3.282888955
JPN,2015-03-20,-2.922326083
JPN,2015-03-21,-6.702870542
JPN,2015-03-22,0.304386019
JPN,2015-03-23,-1.657161597
JPN,2015-03-24,-4.319526627
JPN,2015-03-25,-6.240358557
JPN,2015-03-26,-5.015144391
JPN,2015-03-27,-5.237651651
JPN,2015-03-28,-5.684028015
JPN,2015-03-29,-2.615371898
JPN,2015-03-30,-3.632748208
JPN,2015-03-31,-6.511213997
JPN,2015-04-01,-4.45885246
JPN,2015-04-02,-4.637188168
JPN,2015-04-03,-6.010575071
JPN,2015-04-04,-7.22718399
JPN,2015-04-05,-3.043563042
JPN,2015-04-06,-4.06331027
JPN,2015-04-07,-2.6742802
JPN,2015-04-08,-2.806919918
JPN,2015-04-09,-1.523939753
JPN,2015-04-10,-2.328604175
JPN,2015-04-11,-1.279667659
JPN,2015-04-12,-2.135966368
JPN,2015-04-14,-1.225779082
JPN,2015-04-15,-1.656925891
JPN,2015-04-16,1.296799054
JPN,2015-04-17,-1.157641472
JPN,2015-04-18,-1.298701299
JPN,2015-04-19,-2.305413912
JPN,2015-04-20,-2.874432678
JPN,2015-04-21,-0.099698582
JPN,2015-04-22,-1.105802644
JPN,2015-04-23,-4.546144767
JPN,2015-04-27,-3.147505672
JPN,2015-04-28,-0.927033337
JPN,2015-04-29,-1.6252098
JPN,2015-04-30,-2.826751766
JPN,2015-05-01,-2.556649165
JPN,2015-05-02,-5.268121461
JPN,2015-05-03,-1.491841492
JPN,2015-05-04,-0.749574387
JPN,2015-05-05,-4.724366174
JPN,2015-05-06,-4.654159515
JPN,2015-05-07,-3.842395096
JPN,2015-05-08,-2.639311204
JPN,2015-05-09,-2.444987775
JPN,2015-05-11,-0.546448087
JPN,2015-05-12,-5.227271822
JPN,2015-05-13,-6.196089051
JPN,2015-05-14,-3.320074678
JPN,2015-05-15,-2.71824005
JPN,2015-05-16,-13.96396396
JPN,2015-05-17,-0.837988827
JPN,2015-05-18,-3.80229112
JPN,2015-05-19,-1.724234026
JPN,2015-05-20,-0.071308385
JPN,2015-05-21,-1.93320673
JPN,2015-05-22,-0.105216646
JPN,2015-05-24,1.369863014
JPN,2015-05-25,0.865588908
JPN,2015-05-26,-0.222535677
JPN,2015-05-27,-1.47802891
JPN,2015-05-28,-3.580336167
JPN,2015-05-29,-1.405229965
JPN,2015-05-30,-2.692232813
JPN,2015-05-31,0.52514557
JPN,2015-06-01,-1.451371429
JPN,2015-06-02,-5.63311049
JPN,2015-06-03,-2.13778641
JPN,2015-06-04,-4.447781454
JPN,2015-06-06,-3.659045191
JPN,2015-06-07,-2.811336032
JPN,2015-06-08,-3.121445555
JPN,2015-06-09,-4.303321499
JPN,2015-06-10,-5.450501776
JPN,2015-06-11,-1.602420522
JPN,2015-06-12,-2.788139191
JPN,2015-06-13,-5.547445255
JPN,2015-06-14,-0.230946882
JPN,2015-06-15,-2.175058723
JPN,2015-06-16,-7.327586207
JPN,2015-06-17,-2.902132419
JPN,2015-06-18,0.997904826
JPN,2015-06-21,-2.111746219
JPN,2015-06-22,-0.656713628
JPN,2015-06-23,-2.704917809
JPN,2015-06-24,-3.123551717
JPN,2015-06-25,-5.766283059
JPN,2015-06-26,-5.534748231
JPN,2015-06-27,1.62601626
JPN,2015-06-28,-0.435029792
JPN,2015-06-29,-5.047007241
JPN,2015-07-01,-3.617945007
JPN,2015-07-02,-3.74653444
JPN,2015-07-03,-6.46029688
JPN,2015-07-04,-4.134819992
JPN,2015-07-05,-3.501146927
JPN,2015-07-06,-2.735316052
JPN,2015-07-07,-3.097893432
JPN,2015-07-08,-1.527110117
JPN,2015-07-09,-4.062571401
JPN,2015-07-10,-2.419354839
JPN,2015-07-12,-2.985622763
JPN,2015-07-13,-3.770305565
JPN,2015-07-14,-4.655825117
JPN,2015-07-15,-2.228895213
JPN,2015-07-16,-4.598684363
JPN,2015-07-17,0.303951368
JPN,2015-07-19,-4.202380952
JPN,2015-07-20,-3.325536505
JPN,2015-07-21,-3.014390854
JPN,2015-07-22,-5.115171934
JPN,2015-07-23,-2.068820113
JPN,2015-07-24,0.9568931
JPN,2015-07-26,-6.117647059
JPN,2015-07-27,-0.265159336
JPN,2015-07-28,-0.683848017
JPN,2015-07-29,-0.357142857
JPN,2015-07-30,-4.116376545
JPN,2015-07-31,-0.437743168
JPN,2015-08-01,-1.505661444
JPN,2015-08-02,-0.628930818
JPN,2015-08-03,-1.670621625
JPN,2015-08-04,0.22884897
JPN,2015-08-05,-0.492298247
JPN,2015-08-06,-1.722578531
JPN,2015-08-07,-2.756506438
JPN,2015-08-08,-1.35829615
JPN,2015-08-09,-3.267457424
JPN,2015-08-10,-2.396183054
JPN,2015-08-11,-3.768509958
JPN,2015-08-12,-1.392472938
JPN,2015-08-13,-0.318201332
JPN,2015-08-14,-1.662246392
JPN,2015-08-15,-1.806860351
JPN,2015-08-16,-3.21191417
JPN,2015-08-17,-1.972989023
JPN,2015-08-18,1.065958942
JPN,2015-08-19,-2.862902708
JPN,2015-08-20,-3.099851743
JPN,2015-08-21,-5.346136352
JPN,2015-08-22,-3.881495456
JPN,2015-08-23,-1.571177382
JPN,2015-08-24,-2.225665488
JPN,2015-08-25,-1.654541044
JPN,2015-08-26,-2.539477855
JPN,2015-08-27,-4.953728906
JPN,2015-08-28,-0.693446393
JPN,2015-08-29,-3.165983487
JPN,2015-08-31,-0.552486188
JPN,2015-09-02,-0.244228922
JPN,2015-09-03,-3.918088051
JPN,2015-09-04,1.007332551
JPN,2015-09-05,-2.492483162
JPN,2015-09-06,-5.664768052
JPN,2015-09-07,-1.362007168
JPN,2015-09-08,-0.227586394
JPN,2015-09-09,-1.518000214
JPN,2015-09-10,-0.479318288
JPN,2015-09-11,-1.842242295
JPN,2015-09-12,-3.157934471
JPN,2015-09-13,-5.260093866
JPN,2015-09-14,-2.345050785
JPN,2015-09-15,-3.37240909
JPN,2015-09-16,-0.305773525
JPN,2015-09-17,-6.023697217
JPN,2015-09-18,-0.762539274
JPN,2015-09-19,-2.387941708
JPN,2015-09-20,-2.391673909
JPN,2015-09-21,-2.313680819
JPN,2015-09-22,-3.124137425
JPN,2015-09-23,-3.887649072
JPN,2015-09-24,5.882352941
JPN,2015-09-25,-2.396637179
JPN,2015-09-26,-2.821814846
JPN,2015-09-28,2.418320611
JPN,2015-09-29,-3.364676239
JPN,2015-09-30,-2.15707538
JPN,2015-10-01,-3.210955992
JPN,2015-10-02,-1.778731827
JPN,2015-10-03,-0.111586915
JPN,2015-10-04,-0.826771171
JPN,2015-10-05,-1.188651706
JPN,2015-10-06,2.1007513
JPN,2015-10-08,-0.160491608
JPN,2015-10-09,-2.278774678
JPN,2015-10-10,0.653088913
JPN,2015-10-11,4.100946372
JPN,2015-10-12,-2.815996321
JPN,2015-10-13,0.677042334
JPN,2015-10-14,-2.22800003
JPN,2015-10-15,-0.421431611
JPN,2015-10-16,1.437479052
JPN,2015-10-17,2.941176471
JPN,2015-10-18,-1.473292045
JPN,2015-10-19,-0.3125
JPN,2015-10-20,-1.867044587
JPN,2015-10-21,-0.951982458
JPN,2015-10-23,-3.903345725
JPN,2015-10-24,-0.413345698
JPN,2015-10-26,-1.760125821
JPN,2015-10-27,-0.299436272
JPN,2015-10-28,-0.747406708
JPN,2015-10-29,-3.425663307
JPN,2015-10-30,-1.938503161
JPN,2015-10-31,-2.194420694
JPN,2015-11-01,-0.271594166
JPN,2015-11-02,0.431943433
JPN,2015-11-03,-0.05968427
JPN,2015-11-04,-0.713267084
JPN,2015-11-05,-2.225134971
JPN,2015-11-06,-0.916470796
JPN,2015-11-07,-3.238095238
JPN,2015-11-08,-3.077927196
JPN,2015-11-09,-0.510529675
JPN,2015-11-10,-2.731307614
JPN,2015-11-11,-1.924445092
JPN,2015-11-12,-1.268220462
JPN,2015-11-13,-2.024935296
JPN,2015-11-14,-3.506907545
JPN,2015-11-15,0.18018018
JPN,2015-11-16,-5.67869699
JPN,2015-11-17,-2.886382328
JPN,2015-11-20,0.075969244
JPN,2015-11-21,1.507537688
JPN,2015-11-22,-3.478742599
JPN,2015-11-23,-8.448498249
JPN,2015-11-24,-0.624432769
JPN,2015-11-25,-2.820139919
JPN,2015-11-26,-1.64203836
JPN,2015-11-27,-4.969084453
JPN,2015-11-28,-2.924757236
JPN,2015-11-29,-1.573767764
JPN,2015-11-30,-1.586586372
JPN,2015-12-01,-1.465937367
JPN,2015-12-02,-2.420136084
JPN,2015-12-03,-3.045479914
JPN,2015-12-04,-1.743579847
JPN,2015-12-05,-5.731416651
JPN,2015-12-06,-3.719912473
JPN,2015-12-07,-1.016644641
JPN,2015-12-08,0.769230769
JPN,2015-12-10,-5.816141519
JPN,2015-12-11,-2.982107356
JPN,2015-12-12,-4.095928102
JPN,2015-12-13,-2.337280573
JPN,2015-12-14,-3.97274661
JPN,2015-12-15,-2.631162414
JPN,2015-12-16,0.544773288
JPN,2015-12-17,-3.686951687
JPN,2015-12-19,1.832208293
JPN,2015-12-20,-1.975308642
JPN,2015-12-21,-4.340043977
JPN,2015-12-22,-3.267887848
JPN,2015-12-23,1.369863014
JPN,2015-12-24,-0.137446973
JPN,2015-12-25,-0.868935554
JPN,2015-12-26,-5.23364486
JPN,2015-12-27,-0.682335102
JPN,2015-12-29,-1.795875493
JPN,2015-12-30,-3.545732926
JPN,2015-12-31,-3.38382598
JPN,2016-01-01,-2.816901408
JPN,2016-01-02,0.096153846
JPN,2016-01-03,-2.162532409
JPN,2016-01-04,-0.407122943
JPN,2016-01-05,-1.69875947
JPN,2016-01-06,-2.342104786
JPN,2016-01-07,-2.603788506
JPN,2016-01-08,-2.438035107
JPN,2016-01-09,-2.379415478
JPN,2016-01-10,-2.366387664
JPN,2016-01-11,-1.702433799
JPN,2016-01-12,-0.885722121
JPN,2016-01-13,-1.746118101
JPN,2016-01-14,-1.613491328
JPN,2016-01-15,-2.834054753
JPN,2016-01-16,-2.144902114
JPN,2016-01-17,-1.912991639
JPN,2016-01-18,-2.303912179
JPN,2016-01-19,-2.706660265
JPN,2016-01-20,-1.780543705
JPN,2016-01-21,-2.9567404
JPN,2016-01-22,-3.894892808
JPN,2016-01-23,-3.006314398
JPN,2016-01-24,-3.243227932
JPN,2016-01-25,-2.897153785
JPN,2016-01-26,-1.334654254
JPN,2016-01-27,-1.989594689
JPN,2016-01-28,-1.577953836
JPN,2016-01-29,-2.137859357
JPN,2016-01-30,-2.296417128
JPN,2016-01-31,-2.282486401
JPN,2016-02-01,-1.876980793
JPN,2016-02-02,-2.935764451
JPN,2016-02-03,-3.563728579
JPN,2016-02-04,-2.493936093
JPN,2016-02-05,-2.818270594
JPN,2016-02-06,-2.024571858
JPN,2016-02-07,-2.602668577
JPN,2016-02-08,-2.360809049
JPN,2016-02-09,-2.513709512
JPN,2016-02-10,-3.695858912
JPN,2016-02-11,-3.849805055
JPN,2016-02-12,-4.429208858
JPN,2016-02-13,-3.955793907
JPN,2016-02-14,-3.4702317
JPN,2016-02-15,-3.636897487
JPN,2016-02-16,-2.85339838
JPN,2016-02-17,-3.215477114
JPN,2016-02-18,-2.998760603
JPN,2016-02-19,-3.62265913
JPN,2016-02-20,-3.115388987
JPN,2016-02-21,-2.474151367
JPN,2016-02-22,-2.410871232
JPN,2016-02-23,-4.306364842
JPN,2016-02-24,-2.673518098
JPN,2016-02-25,-3.537256348
JPN,2016-02-26,-3.265550001
JPN,2016-02-27,-3.665838932
JPN,2016-02-28,-4.060719721
JPN,2016-02-29,-3.228261773
JPN,2016-03-01,-3.350726305
JPN,2016-03-02,-4.464503227
JPN,2016-03-03,-3.755670472
JPN,2016-03-04,-3.570059156
JPN,2016-03-05,-3.927173787
JPN,2016-03-06,-4.513073301
JPN,2016-03-07,-5.510239445
JPN,2016-03-08,-3.554470867
JPN,2016-03-09,-0.431451043
JPN,2016-03-10,-4.190504004
JPN,2016-03-11,-4.778796552
JPN,2016-03-12,-3.27707256
JPN,2016-03-13,-2.106819728
JPN,2016-03-14,-5.222541699
JPN,2016-03-15,-3.377562803
JPN,2016-03-16,-2.68268148
JPN,2016-03-17,-4.286351034
JPN,2016-03-18,-4.122246058
JPN,2016-03-19,-4.467823566
JPN,2016-03-20,-4.220542776
JPN,2016-03-21,-3.527855192
JPN,2016-03-22,-3.429124585
JPN,2016-03-23,-2.228150557
JPN,2016-03-24,-2.977419934
JPN,2016-03-25,-3.508260734
JPN,2016-03-26,-4.095248392
JPN,2016-03-27,-3.260356822
JPN,2016-03-28,-3.092213484
JPN,2016-03-29,-3.291165293
JPN,2016-03-30,-2.011987426
JPN,2016-03-31,-2.08887787
JPN,2016-04-01,-2.899869719
JPN,2016-04-02,-2.873968901
JPN,2016-04-03,-3.333011217
JPN,2016-04-04,-2.838481801
JPN,2016-04-05,-2.848577544
JPN,2016-04-06,-3.470001672
JPN,2016-04-07,-2.79859476
JPN,2016-04-08,-1.220315978
JPN,2016-04-09,-2.18578256
JPN,2016-04-10,-2.308890228
JPN,2016-04-11,-1.587531664
JPN,2016-04-12,-2.714449449
JPN,2016-04-13,-2.874013422
JPN,2016-04-14,-1.590282419
JPN,2016-04-15,-2.084243434
JPN,2016-04-16,-2.724958499
JPN,2016-04-17,-1.819710004
JPN,2016-04-18,-2.559111708
JPN,2016-04-19,-2.974589183
JPN,2016-04-20,-2.417181761
JPN,2016-04-21,-2.814425018
JPN,2016-04-22,-2.148380779
JPN,2016-04-23,-2.472466217
JPN,2016-04-24,-2.648492699
JPN,2016-04-25,-0.993785883
JPN,2016-04-26,-2.269126055
JPN,2016-04-27,-1.581989107
JPN,2016-04-28,-2.662574964
JPN,2016-04-29,-2.75343338
JPN,2016-04-30,-2.766521304
JPN,2016-05-01,-2.597744166
JPN,2016-05-02,-0.786442783
JPN,2016-05-03,-2.398668294
JPN,2016-05-04,-2.833148065
JPN,2016-05-05,-1.310116356
JPN,2016-05-06,-4.4263515
JPN,2016-05-07,-2.952134662
JPN,2016-05-08,-2.357669912
JPN,2016-05-09,-1.307413519
JPN,2016-05-10,-2.032851782
JPN,2016-05-11,-1.082121271
JPN,2016-05-12,-1.015830471
JPN,2016-05-13,-0.793997537
JPN,2016-05-14,-3.016051654
JPN,2016-05-15,-1.749137707
JPN,2016-05-16,-2.357091518
JPN,2016-05-17,-2.075506641
JPN,2016-05-18,-2.18597272
JPN,2016-05-20,-0.911938154
JPN,2016-05-21,-3.728705733
JPN,2016-05-22,-1.306901387
JPN,2016-05-23,-0.918942284
JPN,2016-05-24,-1.04167755
JPN,2016-05-25,-1.557760357
JPN,2016-05-26,-2.809693273
JPN,2016-05-27,-3.228761377
JPN,2016-05-28,-4.772232017
JPN,2016-05-29,-3.565733807
JPN,2016-05-30,-2.290975815
JPN,2016-05-31,-3.368115134
JPN,2016-06-01,-2.1622005
JPN,2016-06-02,-2.785156775
JPN,2016-06-03,-1.73586761
JPN,2016-06-04,-2.881066342
JPN,2016-06-05,-3.009237542
JPN,2016-06-06,-3.220155904
JPN,2016-06-07,-0.57667174
JPN,2016-06-08,-3.469646103
JPN,2016-06-09,-1.428782992
JPN,2016-06-10,-1.834598136
JPN,2016-06-11,-3.822589403
JPN,2016-06-12,-5.074944694
JPN,2016-06-13,-4.464301277
JPN,2016-06-14,-3.497957869
JPN,2016-06-15,-3.529002914
JPN,2016-06-16,-4.478802639
JPN,2016-06-17,-1.792285262
JPN,2016-06-18,-4.121938528
JPN,2016-06-19,-2.376374229
JPN,2016-06-20,-1.361009984
JPN,2016-06-21,-2.711269005
JPN,2016-06-22,-3.297061287
JPN,2016-06-23,-2.458256844
JPN,2016-06-24,-2.208952879
JPN,2016-06-25,-2.821026328
JPN,2016-06-26,-2.90517486
JPN,2016-06-27,-2.765092336
JPN,2016-06-28,-2.206696976
JPN,2016-06-29,-1.974738318
JPN,2016-06-30,-2.719590921
JPN,2016-07-01,-0.304171396
JPN,2016-07-02,-4.901960784
JPN,2016-07-03,-3.043478261
JPN,2016-07-04,-0.488102502
JPN,2016-07-05,-4.172966892
JPN,2016-07-06,-2.357242362
JPN,2016-07-07,-0.619794774
JPN,2016-07-09,-3.845954048
JPN,2016-07-10,-3.365944895
JPN,2016-07-11,-2.177592953
JPN,2016-07-12,-2.368407436
JPN,2016-07-14,-1.449150533
JPN,2016-07-15,-1.915844409
JPN,2016-07-16,-3.087350681
JPN,2016-07-17,-0.743264459
JPN,2016-07-18,-0.588986101
JPN,2016-07-19,-4.049413249
JPN,2016-07-20,-3.703263729
JPN,2016-07-21,-3.107344633
JPN,2016-07-22,-0.890636731
JPN,2016-07-23,0.211364749
JPN,2016-07-24,-1.51731692
JPN,2016-07-25,-2.959749333
JPN,2016-07-26,-4.945297113
JPN,2016-07-27,-4.66862118
JPN,2016-07-28,-2.457887198
JPN,2016-07-29,0.858989945
JPN,2016-07-30,-3.178283102
JPN,2016-07-31,-0.384735232
JPN,2016-08-01,-1.860849675
JPN,2016-08-02,-3.533748958
JPN,2016-08-03,-3.943624429
JPN,2016-08-04,-3.366736767
JPN,2016-08-05,-3.871862204
JPN,2016-08-06,-4.224717654
JPN,2016-08-07,-2.224838259
JPN,2016-08-08,-2.825418345
JPN,2016-08-09,-2.700570953
JPN,2016-08-10,-3.621947089
JPN,2016-08-11,-2.239950119
JPN,2016-08-12,-1.275263666
JPN,2016-08-13,-0.747881316
JPN,2016-08-14,-3.58300396
JPN,2016-08-15,-2.875576254
JPN,2016-08-16,-1.728275964
JPN,2016-08-17,-1.913717878
JPN,2016-08-18,-4.458984148
JPN,2016-08-19,-2.406916421
JPN,2016-08-20,-6.089668901
JPN,2016-08-21,-4.867758458
JPN,2016-08-22,-4.979380387
JPN,2016-08-23,-4.79691768
JPN,2016-08-24,-3.376761381
JPN,2016-08-25,-2.807094379
JPN,2016-08-26,-4.637730132
JPN,2016-08-27,-2.957005418
JPN,2016-08-28,-1.668341787
JPN,2016-08-29,-2.061758389
JPN,2016-08-30,-3.072409606
JPN,2016-08-31,-2.292290577
JPN,2016-09-01,-2.737891767
JPN,2016-09-02,-2.586236307
JPN,2016-09-03,-2.721960049
JPN,2016-09-04,-2.309460959
JPN,2016-09-05,-2.85030434
JPN,2016-09-06,-2.71414852
JPN,2016-09-07,-2.952710827
JPN,2016-09-08,-2.327021952
JPN,2016-09-09,-3.439818495
JPN,2016-09-10,-3.946723842
JPN,2016-09-11,-2.98615884
JPN,2016-09-12,-3.049739061
JPN,2016-09-13,-1.188270198
JPN,2016-09-14,-1.669757908
JPN,2016-09-15,-3.609601301
JPN,2016-09-16,-1.620022982
JPN,2016-09-17,-3.850818578
JPN,2016-09-18,-3.770296903
JPN,2016-09-19,-3.07990727
JPN,2016-09-20,-2.722250155
JPN,2016-09-21,-2.265875886
JPN,2016-09-22,-2.683977497
JPN,2016-09-23,-1.578474499
JPN,2016-09-24,-0.484702739
JPN,2016-09-25,-3.21591409
JPN,2016-09-26,-2.177526248
JPN,2016-09-27,-0.520562153
JPN,2016-09-28,-1.727178495
JPN,2016-09-29,-4.570893282
JPN,2016-09-30,-4.362574032
JPN,2016-10-02,-6.692913386
JPN,2016-10-03,-2.160355992
JPN,2016-10-04,-1.16385469
JPN,2016-10-05,-3.530000009
JPN,2016-10-06,-0.629727334
JPN,2016-10-07,-3.963206032
JPN,2016-10-08,-1.431444296
JPN,2016-10-09,-2.595642224
JPN,2016-10-10,-4.310344828
JPN,2016-10-11,-1.939045142
JPN,2016-10-12,-1.91009837
JPN,2016-10-13,-1.582110557
JPN,2016-10-14,-2.112921313
JPN,2016-10-15,-3.655912107
JPN,2016-10-16,-2.706679412
JPN,2016-10-17,-2.018172356
JPN,2016-10-18,-1.641465139
JPN,2016-10-19,-2.174647222
JPN,2016-10-20,-3.361205374
JPN,2016-10-21,-2.517592385
JPN,2016-10-22,-3.516131367
JPN,2016-10-23,-1.779359431
JPN,2016-10-24,-2.427394885
JPN,2016-10-25,-3.952905728
JPN,2016-10-26,0.168975576
JPN,2016-10-27,-1.896335292
JPN,2016-10-28,-2.522923247
JPN,2016-10-29,-3.189711314
JPN,2016-10-30,-2.204414782
JPN,2016-10-31,-0.224221578
JPN,2016-11-01,-0.771591776
JPN,2016-11-02,-1.829671319
JPN,2016-11-03,-1.757685035
JPN,2016-11-04,-2.825888023
JPN,2016-11-05,-2.413316772
JPN,2016-11-06,-1.804501527
JPN,2016-11-07,-2.262699141
JPN,2016-11-08,-1.721157337
JPN,2016-11-09,-3.796380734
JPN,2016-11-10,-1.618818079
JPN,2016-11-11,-0.851819632
JPN,2016-11-13,0.916452511
JPN,2016-11-14,0.074496832
JPN,2016-11-15,-3.224910469
